no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
PEDAGOGIA	Licenciatura	Vespertino	MS	Aquidauana	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE AQUIDAUANA - CPAQ II	0	A	Ampla concorrência	10	10	557.35
PEDAGOGIA	Licenciatura	Integral	MS	Corumbá	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DO PANTANAL - CPAN	0	A	Ampla concorrência	9	9	576.15
PEDAGOGIA	Licenciatura	Noturno	MS	Ponta Porã	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE PONTA PORÃ - CPPP	0	A	Ampla concorrência	10	10	554.24
PEDAGOGIA	Licenciatura	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	10	10	628.09
PEDAGOGIA	Licenciatura	Noturno	MS	Naviraí	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE NAVIRAÍ - CPNV	0	A	Ampla concorrência	12	12	559.66
PROCESSOS GERENCIAIS	Tecnológico	Noturno	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	12	12	631.22
PSICOLOGIA	Bacharelado	Integral	MS	Paranaíba	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE PARANAÍBA - CPAR	0	A	Ampla concorrência	8	8	694.65
PSICOLOGIA	Bacharelado	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	10	10	757.27
PSICOLOGIA	Bacharelado	Integral	MS	Corumbá	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DO PANTANAL - CPAN	0	A	Ampla concorrência	8	8	709.47
QUÍMICA	Licenciatura	Noturno	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	9	9	660.96
QUÍMICA TECNOLÓGICA	Bacharelado	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	5	5	669.59
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Três Lagoas	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE TRÊS LAGOAS - CPTL II	0	A	Ampla concorrência	10	10	656.02
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Coxim	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE COXIM - CPCX	0	A	Ampla concorrência	10	10	549.06
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	14	14	687.71
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Corumbá	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DO PANTANAL - CPAN	0	A	Ampla concorrência	8	8	605.26
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Ponta Porã	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE PONTA PORÃ - CPPP	0	A	Ampla concorrência	10	10	558.80
TURISMO	Bacharelado	Matutino	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	8	8	625.87
ZOOTECNIA	Bacharelado	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	10	10	680.00
ABI - CIÊNCIAS BIOLÓGICAS	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	7	7	716.02
ABI - EDUCAÇÃO FÍSICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	687.10
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	8	8	681.58
ABI - FÍSICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	6	6	686.18
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	671.74
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	659.58
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	690.20
ABI - LETRAS	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	689.84
ABI - MATEMÁTICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	6	6	676.24
ABI - QUÍMICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	663.14
ADMINISTRAÇÃO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	699.84
ADMINISTRAÇÃO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	684.52
ADMINISTRAÇÃO	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	666.64
ARQUITETURA E URBANISMO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	727.32
ARTES VISUAIS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	689.36
ARTES VISUAIS	Licenciatura	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	665.38
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	718.08
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	672.50
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	650.46
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	676.84
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	13	13	707.46
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	13	13	719.10
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	684.42
CIÊNCIAS EXATAS - BI/LI	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	61	61	672.98
CINEMA E AUDIOVISUAL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	703.32
DESIGN	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	697.76
DIREITO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	736.26
DIREITO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	734.36
DIREITO	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	724.18
EDUCAÇÃO FÍSICA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	10	10	657.96
ENFERMAGEM	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	714.38
ENGENHARIA AMBIENTAL E SANITÁRIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	694.00
ENGENHARIA CIVIL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	727.58
ENGENHARIA COMPUTACIONAL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	723.44
ENGENHARIA DE PRODUÇÃO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	7	7	717.36
ENGENHARIA ELÉTRICA - ENERGIA	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	692.08
ENGENHARIA ELÉTRICA - ROBÓTICA E AUTOMAÇÃO INDUSTRIAL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	731.64
ENGENHARIA ELÉTRICA - SISTEMAS DE POTÊNCIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	728.36
ENGENHARIA ELÉTRICA - SISTEMAS ELETRÔNICOS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	730.64
ENGENHARIA ELÉTRICA - TELECOMUNICAÇÕES	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	718.38
ENGENHARIA MECÂNICA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	6	6	733.96
ESTATÍSTICA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	679.72
FARMÁCIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	718.90
FARMÁCIA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	10	10	693.74
FISIOTERAPIA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	3	3	707.54
FISIOTERAPIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	746.10
INTERDISCIPLINAR EM CIÊNCIAS HUMANAS - BI/LI	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	37	37	661.08
JORNALISMO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	8	8	708.56
MEDICINA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	22	22	786.62
MEDICINA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	783.30
MEDICINA VETERINÁRIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	722.98
MODA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	683.64
NUTRIÇÃO	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	10	10	693.68
NUTRIÇÃO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	714.02
ODONTOLOGIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	748.04
ODONTOLOGIA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	10	10	734.36
PEDAGOGIA	Licenciatura	Matutino	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	662.34
PSICOLOGIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	734.80
RÁDIO, TV E INTERNET	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	7	7	696.74
SERVIÇO SOCIAL	Bacharelado	Matutino	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	8	8	684.76
TURISMO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	660.18
ABI - ARTES VISUAIS	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	662.71
ABI - ARTES VISUAIS	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	691.26
ABI - CIÊNCIAS SOCIAIS	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	670.70
ABI - ENFERMAGEM	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	20	20	682.10
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	25	25	636.22
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	15	15	638.22
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Matutino	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	17	17	578.32
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	633.00
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	576.62
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	627.26
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	629.04
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	663.10
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	683.82
ABI - MATEMÁTICA	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	17	17	672.63
ABI - TEATRO	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	12	12	683.54
ABI - TEATRO	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	10	10	657.98
ADMINISTRAÇÃO	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	692.94
ADMINISTRAÇÃO	Bacharelado	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	684.08
ADMINISTRAÇÃO	Bacharelado	Matutino	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	661.66
AGRONOMIA	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS GLÓRIA	0	A	Ampla concorrência	20	20	661.95
AGRONOMIA	Bacharelado	Integral	MG	Monte Carmelo	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS MONTE CARMELO	0	A	Ampla concorrência	20	20	632.98
ARQUITETURA E URBANISMO	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	17	17	720.94
BIOMEDICINA	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	12	12	712.55
BIOTECNOLOGIA	Bacharelado	Integral	MG	Patos de Minas	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PATOS DE MINAS	0	A	Ampla concorrência	15	15	669.95
BIOTECNOLOGIA	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	10	10	701.57
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	733.89
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	586.27
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	646.03
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	10	10	679.58
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	12	12	639.20
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	10	10	661.08
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	669.04
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	623.76
