no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
PEDAGOGIA	Licenciatura	Vespertino	MS	Aquidauana	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE AQUIDAUANA - CPAQ II	0	A	Ampla concorrência	10	10	559.76
PEDAGOGIA	Licenciatura	Integral	MS	Corumbá	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DO PANTANAL - CPAN	0	A	Ampla concorrência	9	9	568.21
PEDAGOGIA	Licenciatura	Noturno	MS	Ponta Porã	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE PONTA PORÃ - CPPP	0	A	Ampla concorrência	10	10	548.21
PEDAGOGIA	Licenciatura	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	10	10	624.39
PEDAGOGIA	Licenciatura	Noturno	MS	Naviraí	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE NAVIRAÍ - CPNV	0	A	Ampla concorrência	12	12	563.80
PROCESSOS GERENCIAIS	Tecnológico	Noturno	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	12	12	641.56
PSICOLOGIA	Bacharelado	Integral	MS	Paranaíba	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE PARANAÍBA - CPAR	0	A	Ampla concorrência	8	8	694.65
PSICOLOGIA	Bacharelado	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	10	10	757.08
PSICOLOGIA	Bacharelado	Integral	MS	Corumbá	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DO PANTANAL - CPAN	0	A	Ampla concorrência	8	8	709.40
QUÍMICA	Licenciatura	Noturno	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	9	9	662.19
QUÍMICA TECNOLÓGICA	Bacharelado	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	5	5	669.59
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Três Lagoas	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE TRÊS LAGOAS - CPTL II	0	A	Ampla concorrência	10	10	671.84
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Coxim	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE COXIM - CPCX	0	A	Ampla concorrência	10	10	579.17
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	14	14	682.41
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Corumbá	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DO PANTANAL - CPAN	0	A	Ampla concorrência	8	8	612.70
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Ponta Porã	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE PONTA PORÃ - CPPP	0	A	Ampla concorrência	10	10	593.72
TURISMO	Bacharelado	Matutino	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	8	8	639.67
ZOOTECNIA	Bacharelado	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	10	10	683.12
ABI - CIÊNCIAS BIOLÓGICAS	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	7	7	710.32
ABI - EDUCAÇÃO FÍSICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	698.66
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	8	8	686.72
ABI - FÍSICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	6	6	719.24
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	674.82
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	658.12
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	700.46
ABI - LETRAS	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	691.76
ABI - MATEMÁTICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	6	6	682.40
ABI - QUÍMICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	686.56
ADMINISTRAÇÃO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	709.12
ADMINISTRAÇÃO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	703.32
ADMINISTRAÇÃO	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	672.36
ARQUITETURA E URBANISMO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	734.94
ARTES VISUAIS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	691.92
ARTES VISUAIS	Licenciatura	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	665.38
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	745.42
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	682.28
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	650.90
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	684.12
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	13	13	713.56
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	13	13	721.84
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	692.22
CIÊNCIAS EXATAS - BI/LI	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	61	61	676.62
CINEMA E AUDIOVISUAL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	722.32
DESIGN	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	696.74
DIREITO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	743.62
DIREITO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	740.86
DIREITO	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	736.26
EDUCAÇÃO FÍSICA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	10	10	661.74
ENFERMAGEM	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	718.50
ENGENHARIA AMBIENTAL E SANITÁRIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	694.00
ENGENHARIA CIVIL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	731.72
ENGENHARIA COMPUTACIONAL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	743.56
ENGENHARIA DE PRODUÇÃO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	7	7	718.78
ENGENHARIA ELÉTRICA - ENERGIA	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	720.64
ENGENHARIA ELÉTRICA - ROBÓTICA E AUTOMAÇÃO INDUSTRIAL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	751.42
ENGENHARIA ELÉTRICA - SISTEMAS DE POTÊNCIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	728.36
ENGENHARIA ELÉTRICA - SISTEMAS ELETRÔNICOS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	738.84
ENGENHARIA ELÉTRICA - TELECOMUNICAÇÕES	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	728.36
ENGENHARIA MECÂNICA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	6	6	741.26
ESTATÍSTICA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	683.42
FARMÁCIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	724.70
FARMÁCIA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	10	10	689.78
FISIOTERAPIA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	3	3	722.28
FISIOTERAPIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	738.12
INTERDISCIPLINAR EM CIÊNCIAS HUMANAS - BI/LI	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	37	37	660.02
JORNALISMO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	8	8	718.02
MEDICINA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	22	22	794.52
MEDICINA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	785.80
MEDICINA VETERINÁRIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	724.70
MODA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	691.26
NUTRIÇÃO	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	10	10	693.02
NUTRIÇÃO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	713.82
ODONTOLOGIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	745.66
ODONTOLOGIA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	10	10	730.36
PEDAGOGIA	Licenciatura	Matutino	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	680.50
PSICOLOGIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	741.40
RÁDIO, TV E INTERNET	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	7	7	699.20
SERVIÇO SOCIAL	Bacharelado	Matutino	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	8	8	687.86
TURISMO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	660.76
ABI - ARTES VISUAIS	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	664.98
ABI - ARTES VISUAIS	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	696.61
ABI - CIÊNCIAS SOCIAIS	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	681.76
ABI - ENFERMAGEM	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	20	20	687.58
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	25	25	630.14
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	15	15	649.36
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Matutino	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	17	17	560.44
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	642.36
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	568.00
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	636.10
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	628.12
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	672.58
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	686.76
ABI - MATEMÁTICA	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	17	17	682.61
ABI - TEATRO	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	12	12	687.50
ABI - TEATRO	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	10	10	659.70
ADMINISTRAÇÃO	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	697.60
ADMINISTRAÇÃO	Bacharelado	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	691.60
ADMINISTRAÇÃO	Bacharelado	Matutino	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	652.56
AGRONOMIA	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS GLÓRIA	0	A	Ampla concorrência	20	20	666.65
AGRONOMIA	Bacharelado	Integral	MG	Monte Carmelo	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS MONTE CARMELO	0	A	Ampla concorrência	20	20	639.67
ARQUITETURA E URBANISMO	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	17	17	722.98
BIOMEDICINA	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	12	12	726.02
BIOTECNOLOGIA	Bacharelado	Integral	MG	Patos de Minas	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PATOS DE MINAS	0	A	Ampla concorrência	15	15	680.25
BIOTECNOLOGIA	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	10	10	713.62
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	739.63
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	602.20
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	649.83
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	10	10	683.33
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	12	12	646.48
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	10	10	666.18
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	669.78
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	633.76
