no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
PEDAGOGIA	Licenciatura	Vespertino	MS	Aquidauana	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE AQUIDAUANA - CPAQ II	0	A	Ampla concorrência	10	10	531.94
PEDAGOGIA	Licenciatura	Integral	MS	Corumbá	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DO PANTANAL - CPAN	0	A	Ampla concorrência	9	9	566.25
PEDAGOGIA	Licenciatura	Noturno	MS	Ponta Porã	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE PONTA PORÃ - CPPP	0	A	Ampla concorrência	10	10	548.21
PEDAGOGIA	Licenciatura	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	10	10	624.39
PEDAGOGIA	Licenciatura	Noturno	MS	Naviraí	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE NAVIRAÍ - CPNV	0	A	Ampla concorrência	12	12	563.41
PROCESSOS GERENCIAIS	Tecnológico	Noturno	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	12	12	637.05
PSICOLOGIA	Bacharelado	Integral	MS	Paranaíba	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE PARANAÍBA - CPAR	0	A	Ampla concorrência	8	8	691.63
PSICOLOGIA	Bacharelado	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	10	10	757.27
PSICOLOGIA	Bacharelado	Integral	MS	Corumbá	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DO PANTANAL - CPAN	0	A	Ampla concorrência	8	8	709.40
QUÍMICA	Licenciatura	Noturno	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	9	9	662.09
QUÍMICA TECNOLÓGICA	Bacharelado	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	5	5	669.59
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Três Lagoas	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE TRÊS LAGOAS - CPTL II	0	A	Ampla concorrência	10	10	670.62
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Coxim	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE COXIM - CPCX	0	A	Ampla concorrência	10	10	536.92
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	14	14	681.49
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Corumbá	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DO PANTANAL - CPAN	0	A	Ampla concorrência	8	8	612.70
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Ponta Porã	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE PONTA PORÃ - CPPP	0	A	Ampla concorrência	10	10	558.80
TURISMO	Bacharelado	Matutino	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	8	8	639.67
ZOOTECNIA	Bacharelado	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	10	10	678.67
ABI - CIÊNCIAS BIOLÓGICAS	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	7	7	710.32
ABI - EDUCAÇÃO FÍSICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	692.14
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	8	8	681.58
ABI - FÍSICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	6	6	715.76
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	671.74
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	653.06
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	702.04
ABI - LETRAS	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	698.48
ABI - MATEMÁTICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	6	6	672.90
ABI - QUÍMICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	688.82
ADMINISTRAÇÃO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	709.96
ADMINISTRAÇÃO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	695.64
ADMINISTRAÇÃO	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	660.84
ARQUITETURA E URBANISMO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	731.94
ARTES VISUAIS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	694.62
ARTES VISUAIS	Licenciatura	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	662.22
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	745.42
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	676.84
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	650.54
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	683.84
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	13	13	713.16
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	13	13	721.84
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	685.14
CIÊNCIAS EXATAS - BI/LI	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	61	61	676.62
CINEMA E AUDIOVISUAL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	717.86
DESIGN	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	699.10
DIREITO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	744.64
DIREITO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	734.54
DIREITO	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	727.58
EDUCAÇÃO FÍSICA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	10	10	651.34
ENFERMAGEM	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	716.06
ENGENHARIA AMBIENTAL E SANITÁRIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	693.96
ENGENHARIA CIVIL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	728.32
ENGENHARIA COMPUTACIONAL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	739.30
ENGENHARIA DE PRODUÇÃO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	7	7	716.08
ENGENHARIA ELÉTRICA - ENERGIA	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	706.40
ENGENHARIA ELÉTRICA - ROBÓTICA E AUTOMAÇÃO INDUSTRIAL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	751.42
ENGENHARIA ELÉTRICA - SISTEMAS DE POTÊNCIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	725.94
ENGENHARIA ELÉTRICA - SISTEMAS ELETRÔNICOS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	733.80
ENGENHARIA ELÉTRICA - TELECOMUNICAÇÕES	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	697.40
ENGENHARIA MECÂNICA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	6	6	742.04
ESTATÍSTICA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	680.24
FARMÁCIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	724.70
FARMÁCIA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	10	10	689.78
FISIOTERAPIA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	3	3	722.28
FISIOTERAPIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	746.10
INTERDISCIPLINAR EM CIÊNCIAS HUMANAS - BI/LI	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	37	37	657.40
JORNALISMO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	8	8	719.76
MEDICINA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	22	22	794.16
MEDICINA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	783.30
MEDICINA VETERINÁRIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	724.70
MODA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	692.88
NUTRIÇÃO	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	10	10	692.88
NUTRIÇÃO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	710.40
ODONTOLOGIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	745.66
ODONTOLOGIA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	10	10	730.02
PEDAGOGIA	Licenciatura	Matutino	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	677.94
PSICOLOGIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	742.22
RÁDIO, TV E INTERNET	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	7	7	701.46
SERVIÇO SOCIAL	Bacharelado	Matutino	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	8	8	686.72
TURISMO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	660.64
ABI - ARTES VISUAIS	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	659.56
ABI - ARTES VISUAIS	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	692.90
ABI - CIÊNCIAS SOCIAIS	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	671.96
ABI - ENFERMAGEM	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	20	20	682.52
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	25	25	626.14
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	15	15	645.28
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Matutino	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	17	17	526.28
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	631.46
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	568.24
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	628.68
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	614.80
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	666.84
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	687.44
ABI - MATEMÁTICA	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	17	17	669.89
ABI - TEATRO	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	12	12	687.30
ABI - TEATRO	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	10	10	659.64
ADMINISTRAÇÃO	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	691.70
ADMINISTRAÇÃO	Bacharelado	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	682.72
ADMINISTRAÇÃO	Bacharelado	Matutino	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	648.94
AGRONOMIA	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS GLÓRIA	0	A	Ampla concorrência	20	20	666.28
AGRONOMIA	Bacharelado	Integral	MG	Monte Carmelo	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS MONTE CARMELO	0	A	Ampla concorrência	20	20	632.90
ARQUITETURA E URBANISMO	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	17	17	725.26
BIOMEDICINA	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	12	12	717.18
BIOTECNOLOGIA	Bacharelado	Integral	MG	Patos de Minas	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PATOS DE MINAS	0	A	Ampla concorrência	15	15	677.93
BIOTECNOLOGIA	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	10	10	702.03
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	737.69
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	585.55
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	636.68
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	10	10	676.15
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	12	12	639.15
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	10	10	656.03
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	667.38
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	624.42
