no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
PEDAGOGIA	Licenciatura	Vespertino	MS	Aquidauana	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE AQUIDAUANA - CPAQ II	0	A	Ampla concorrência	10	10	566.90
PEDAGOGIA	Licenciatura	Integral	MS	Corumbá	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DO PANTANAL - CPAN	0	A	Ampla concorrência	9	9	580.33
PEDAGOGIA	Licenciatura	Noturno	MS	Ponta Porã	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE PONTA PORÃ - CPPP	0	A	Ampla concorrência	10	10	548.76
PEDAGOGIA	Licenciatura	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	10	10	624.39
PEDAGOGIA	Licenciatura	Noturno	MS	Naviraí	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE NAVIRAÍ - CPNV	0	A	Ampla concorrência	12	12	563.80
PROCESSOS GERENCIAIS	Tecnológico	Noturno	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	12	12	636.24
PSICOLOGIA	Bacharelado	Integral	MS	Paranaíba	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE PARANAÍBA - CPAR	0	A	Ampla concorrência	8	8	694.65
PSICOLOGIA	Bacharelado	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	10	10	761.53
PSICOLOGIA	Bacharelado	Integral	MS	Corumbá	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DO PANTANAL - CPAN	0	A	Ampla concorrência	8	8	720.64
QUÍMICA	Licenciatura	Noturno	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	9	9	666.36
QUÍMICA TECNOLÓGICA	Bacharelado	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	5	5	669.59
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Três Lagoas	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE TRÊS LAGOAS - CPTL II	0	A	Ampla concorrência	10	10	671.84
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Coxim	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE COXIM - CPCX	0	A	Ampla concorrência	10	10	594.11
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	14	14	688.13
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Corumbá	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DO PANTANAL - CPAN	0	A	Ampla concorrência	8	8	612.70
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	MS	Ponta Porã	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CÂMPUS DE PONTA PORÃ - CPPP	0	A	Ampla concorrência	10	10	597.72
TURISMO	Bacharelado	Matutino	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	8	8	643.16
ZOOTECNIA	Bacharelado	Integral	MS	Campo Grande	UFMS	UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL	CAMPO GRANDE	0	A	Ampla concorrência	10	10	680.82
ABI - CIÊNCIAS BIOLÓGICAS	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	7	7	710.32
ABI - EDUCAÇÃO FÍSICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	698.66
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	8	8	685.30
ABI - FÍSICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	6	6	727.40
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	671.74
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	660.76
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	700.46
ABI - LETRAS	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	695.12
ABI - MATEMÁTICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	6	6	682.40
ABI - QUÍMICA	Área Básica de Ingresso (ABI)	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	690.06
ADMINISTRAÇÃO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	703.32
ADMINISTRAÇÃO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	704.88
ADMINISTRAÇÃO	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	671.16
ARQUITETURA E URBANISMO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	735.44
ARTES VISUAIS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	689.36
ARTES VISUAIS	Licenciatura	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	665.74
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	745.42
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	685.72
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	663.48
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	683.84
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	13	13	712.98
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	13	13	722.98
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	696.22
CIÊNCIAS EXATAS - BI/LI	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	61	61	681.88
CINEMA E AUDIOVISUAL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	723.68
DESIGN	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	701.28
DIREITO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	746.96
DIREITO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	741.96
DIREITO	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	734.84
EDUCAÇÃO FÍSICA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	10	10	660.08
ENFERMAGEM	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	716.06
ENGENHARIA AMBIENTAL E SANITÁRIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	696.80
ENGENHARIA CIVIL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	731.72
ENGENHARIA COMPUTACIONAL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	743.56
ENGENHARIA DE PRODUÇÃO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	7	7	724.50
ENGENHARIA ELÉTRICA - ENERGIA	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	722.24
ENGENHARIA ELÉTRICA - ROBÓTICA E AUTOMAÇÃO INDUSTRIAL	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	751.42
ENGENHARIA ELÉTRICA - SISTEMAS DE POTÊNCIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	730.66
ENGENHARIA ELÉTRICA - SISTEMAS ELETRÔNICOS	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	738.60
ENGENHARIA ELÉTRICA - TELECOMUNICAÇÕES	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	725.22
ENGENHARIA MECÂNICA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	6	6	741.26
ESTATÍSTICA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	683.42
FARMÁCIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	724.80
FARMÁCIA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	10	10	693.74
FISIOTERAPIA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	3	3	719.78
FISIOTERAPIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	5	5	738.12
INTERDISCIPLINAR EM CIÊNCIAS HUMANAS - BI/LI	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	37	37	664.88
JORNALISMO	Bacharelado	Noturno	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	8	8	717.86
MEDICINA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	22	22	793.36
MEDICINA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	12	12	785.80
MEDICINA VETERINÁRIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	725.70
MODA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	690.18
NUTRIÇÃO	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - PITÁGORAS	0	A	Ampla concorrência	10	10	695.08
NUTRIÇÃO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	713.82
ODONTOLOGIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	749.66
ODONTOLOGIA	Bacharelado	Integral	MG	Governador Valadares	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	CAMPUS GOVERNADOR VALADARES - UNIPAC	0	A	Ampla concorrência	10	10	731.22
PEDAGOGIA	Licenciatura	Matutino	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	10	10	677.94
PSICOLOGIA	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	12	12	742.78
RÁDIO, TV E INTERNET	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	7	7	699.20
SERVIÇO SOCIAL	Bacharelado	Matutino	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	8	8	686.72
TURISMO	Bacharelado	Integral	MG	Juiz de Fora	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	UNIVERSIDADE FEDERAL DE JUIZ DE FORA - CAMPUS SEDE	0	A	Ampla concorrência	11	11	660.64
ABI - ARTES VISUAIS	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	670.16
ABI - ARTES VISUAIS	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	692.90
ABI - CIÊNCIAS SOCIAIS	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	682.40
ABI - ENFERMAGEM	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	20	20	687.92
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	25	25	641.48
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	15	15	656.66
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Matutino	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	17	17	568.00
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	642.90
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	569.94
ABI - GEOGRAFIA	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	637.66
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	631.98
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	672.22
ABI - HISTÓRIA	Área Básica de Ingresso (ABI)	Matutino	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	687.44
ABI - MATEMÁTICA	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	17	17	682.61
ABI - TEATRO	Área Básica de Ingresso (ABI)	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	12	12	687.30
ABI - TEATRO	Área Básica de Ingresso (ABI)	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	10	10	659.70
ADMINISTRAÇÃO	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	697.60
ADMINISTRAÇÃO	Bacharelado	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	693.60
ADMINISTRAÇÃO	Bacharelado	Matutino	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	661.60
AGRONOMIA	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS GLÓRIA	0	A	Ampla concorrência	20	20	669.33
AGRONOMIA	Bacharelado	Integral	MG	Monte Carmelo	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS MONTE CARMELO	0	A	Ampla concorrência	20	20	643.48
ARQUITETURA E URBANISMO	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	17	17	725.26
BIOMEDICINA	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	12	12	725.65
BIOTECNOLOGIA	Bacharelado	Integral	MG	Patos de Minas	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PATOS DE MINAS	0	A	Ampla concorrência	15	15	686.68
BIOTECNOLOGIA	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	10	10	718.42
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	745.46
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	622.87
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	652.53
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	10	10	683.33
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	12	12	648.65
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS UMUARAMA	0	A	Ampla concorrência	10	10	661.08
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	MG	Uberlândia	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS SANTA MÔNICA/REITORIA	0	A	Ampla concorrência	20	20	671.76
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	MG	Ituiutaba	UFU	UNIVERSIDADE FEDERAL DE UBERLÂNDIA	CAMPUS PONTAL	0	A	Ampla concorrência	20	20	636.70
